-0.1,-0.05,-0.05
-0.1,0.05,-0.05
0.1,0.05,-0.05
0.1,-0.05,-0.05
-0.1,-0.05,0.05
-0.1,0.05,0.05
0.1,-0.05,0.05
0.1,0.05,0.05
-0.1,-0.0419771056629739,-0.05
-0.0954736451909572,-0.0395636164518653,-0.05
-0.0821443973060951,-0.0369076892727849,-0.05
-0.0728622430695006,-0.0359715250395022,-0.05
-0.0652045544111844,-0.0348268799611888,-0.05
-0.0417352311629071,-0.0295605781307982,-0.05
-0.014394493659669,-0.0204361683720826,-0.05
0.0089642209923314,-0.00666246498685785,-0.05
0.0236221330732877,0.00830070015409055,-0.05
0.0335097006122676,0.0231240547911751,-0.05
0.0389223511937298,0.0372562051168669,-0.05
0.0407593839179341,0.05,-0.05
0.0408019103345981,0.05,-0.0455830801918174
0.0408763549480666,0.05,-0.0387196661692913
0.0409702582979145,0.05,-0.0314874689257937
0.0411595869693932,0.05,-0.0173796434412786
0.0412762794346663,0.05,-0.0034453876386337
0.041232837440943,0.05,0.0104132149774425
0.0410818305297513,0.05,0.0243922307406363
0.0410727389703311,0.05,0.0252212760589685
0.0409489149085267,0.05,0.0385072273816099
0.0409151314429397,0.05,0.05
0.0391164681087505,0.0374352507464226,0.05
0.0334820031574043,0.0230891537220487,0.05
0.0233512849119706,0.00829007258559007,0.05
0.0086122676035719,-0.00655107407419903,0.05
-0.0146654764895603,-0.0203155439271259,0.05
-0.0419242348647723,-0.0293954942705803,0.05
-0.0654010868944319,-0.0343439306443694,0.05
-0.0828095646451681,-0.035873739825706,0.05
-0.0963587152612671,-0.0377470764367239,0.05
-0.1,-0.0389074058952091,0.05
-0.1,-0.0403953323702398,0.0470492615671875
-0.1,-0.0469965012754574,0.0291006693635724
-0.1,-0.0485120938968331,0.0121331778785915
-0.1,-0.0488434781253561,-0.00414831126340958
-0.1,-0.048627577842407,-0.0203536999609839
-0.1,-0.0466676217988228,-0.0374377459897472
-0.0918690970640294,-0.05,-0.05
-0.0912361309929382,-0.0495318042474196,-0.05
-0.0802009926336051,-0.0478293377628369,-0.05
-0.0686520128371827,-0.0466368270001905,-0.05
-0.0632794073926828,-0.0457637141404373,-0.05
-0.0393309725659449,-0.0406149624908307,-0.05
-0.00929646060387589,-0.0326973996603381,-0.05
0.0197001485974639,-0.0206228417732228,-0.05
0.0395092842195086,-0.00565337406820222,-0.05
0.0527302098504209,0.00948018611872387,-0.05
0.0641865016249984,0.0260798320074202,-0.05
0.0714736623270183,0.0422906983909302,-0.05
0.0725648646522966,0.05,-0.05
0.0726390060588181,0.05,-0.0458483767364936
0.0732205285466607,0.05,-0.0313305642384311
0.0742612655912668,0.05,-0.0171267331331383
0.0748562186967414,0.05,-0.00344350906553095
0.0746703176988537,0.05,0.0101968354652707
0.0738390249795263,0.05,0.0241840850009671
0.0729341368857134,0.05,0.0386665269952863
0.0726639829533915,0.05,0.05
0.0716290633909291,0.0425153951154529,0.05
0.0639821917870243,0.0260868323131039,0.05
0.0524259141211036,0.00954072369223328,0.05
0.0391680127875133,-0.00553066144214415,0.05
0.0195011751602813,-0.020539926894165,0.05
-0.00941374496913028,-0.0327726730676063,0.05
-0.0394334429892222,-0.0406743708674519,0.05
-0.063425756838943,-0.045680324540013,0.05
-0.0807725638132971,-0.0474365685443648,0.05
-0.0933070123332625,-0.048800918749374,0.05
-0.0954471858443772,-0.05,0.05
-0.0946990509696297,-0.05,0.0490236441399007
-0.093233700862047,-0.05,0.047111284199297
-0.0811129554162278,-0.05,0.0350034477521616
-0.0767973732963039,-0.05,0.0262074479554642
-0.0736177652789537,-0.05,0.01091237474015
-0.0729424729466457,-0.05,-0.00342805217182528
-0.0742924356441013,-0.05,-0.0178093300628633
-0.0781521995023143,-0.05,-0.0337069614134456
-0.0807917341965895,-0.05,-0.0389456909723293
-0.0913837047219379,-0.05,-0.0489746019276096
-0.1,-0.0305180902977632,-0.05
-0.1,-0.0353243269589896,-0.0371604302297563
-0.1,-0.0361450853934125,-0.0341386473834189
-0.1,-0.0376902200498671,-0.0186825864137307
-0.1,-0.0380247158107491,-0.00384959336124695
-0.1,-0.0377599680652644,0.0113281591767075
-0.1,-0.0366065763426255,0.0267795808526334
-0.1,-0.0333850366006132,0.0398707842126971
-0.1,-0.031528720403472,0.0436095267596706
-0.1,-0.0272977102380218,0.05
-0.0989625419549116,-0.0269349582081383,0.05
-0.0853711116460166,-0.0242326364505595,0.05
-0.068556775883738,-0.0228539014227143,0.05
-0.0471075803827848,-0.0174138739096896,0.05
-0.0244978931028507,-0.0067021810374755,0.05
-0.00885853027552736,0.00741237571106297,0.05
-3.31873344815968e-05,0.021261728825371,0.05
0.00440772017192028,0.0340180414288299,0.05
0.0060585105910347,0.0462001762476237,0.05
0.00630011185419088,0.05,0.05
0.00635510594500316,0.05,0.0385658354510754
0.00651558633510285,0.05,0.0245500061541655
0.0066755582603958,0.05,0.0105117711075015
0.00674262900143146,0.05,-0.00349091862697674
0.00666772892449166,0.05,-0.0175220678134934
0.00650425719651007,0.05,-0.0316005167000831
0.00636811256590286,0.05,-0.0455565472776677
0.00633650406356105,0.05,-0.05
0.00608150757228327,0.0459554773454166,-0.05
0.00444625896859445,0.0338768644188814,-0.05
0.000148752339882419,0.0212920306312317,-0.05
-0.00845142372240926,0.00742422455805106,-0.05
-0.0239951019006991,-0.00687158347057186,-0.05
-0.0467338946540073,-0.017798742829083,-0.05
-0.0681823163440158,-0.0236447439502635,-0.05
-0.0820322837198283,-0.0254406031597093,-0.05
-0.0843725126133295,-0.0256915017216056,-0.05
-0.0984789943361454,-0.0297207259506557,-0.05
-0.1,-0.0170384819076619,-0.05
-0.0886314487644757,-0.0138414406551943,-0.05
-0.0744668300056783,-0.0117218132164029,-0.05
-0.0563311599986135,-0.00496463542735079,-0.05
-0.0424589828665498,0.00673384249826553,-0.05
-0.0348966251263948,0.019110286898599,-0.05
-0.0309756341673271,0.030647227934265,-0.05
-0.029240294410916,0.041807854410402,-0.05
-0.0288482013140251,0.05,-0.05
-0.0287996017660512,0.05,-0.0455151101268686
-0.0285545806568087,0.05,-0.0315636413992769
-0.0282409480404467,0.05,-0.017467235292158
-0.028099725730533,0.05,-0.00348398220574572
-0.0282283552871422,0.05,0.0104245573258508
-0.0285551896927089,0.05,0.024424490678733
-0.0289217027953296,0.05,0.0384643286755657
-0.0290634732766852,0.05,0.05
-0.0294491007229398,0.0420770159169999,0.05
-0.031217685842271,0.0307612703836863,0.05
-0.0353150683637688,0.0190810109672601,0.05
-0.0431177915038738,0.0067852166113053,0.05
-0.0568835122616242,-0.0045978419189955,0.05
-0.075126629175296,-0.0112012514029803,0.05
-0.0896251485057461,-0.0128164722875896,0.05
-0.1,-0.0154594255872856,0.05
-0.1,-0.0226700913249613,0.0388154480713397
-0.1,-0.0271958841953939,0.0238817733868161
-0.1,-0.0284749246049682,0.0103867251023033
-0.1,-0.0287603211270729,-0.00349575636497384
-0.1,-0.0281045393506612,-0.0167615179516199
-0.1,-0.0262331109699656,-0.0301132073469101
-0.1,-0.0195650837586663,-0.0455960412144511
-0.1,-0.00245446071351535,-0.05
-0.1,-0.00710433530325073,-0.0392899185885154
-0.1,-0.00774341156776181,-0.0381995234962069
-0.1,-0.0139050810998687,-0.0251075286919786
-0.1,-0.0160593608935844,-0.0140895884516157
-0.1,-0.0168506097290088,-0.0027141568713392
-0.1,-0.01667608595006,0.00876361181097544
-0.1,-0.0155120454467126,0.0200324992997409
-0.1,-0.012377142049232,0.0322260474516102
-0.1,-0.00363771564581742,0.05
-0.0993428527834634,-0.00349399260716905,0.05
-0.0863814343602891,-0.00057890424180864,0.05
